Type,AmbientR,AmbientG,AmbientB,DiffuseR,DiffuseG,DiffuseB,SpecularR,SpecularG,SpecularB,SpecularA,PosX,PosY,PosZ,ToneCurveBegin,ToneCurveEnd,ToneCurveBlendRate,ÉRÉÅÉìÉg
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,28
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,200,0.35,0.5,0.8,29
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,30
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,60,10,200,0.35,0.5,0.8,31
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,32
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,200,0.35,0.5,0.8,33
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,200,0.35,0.5,0.8,34
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,35
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,200,0.35,0.5,0.8,36
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,,,,0.35,0.5,0.8,37
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,,,,0.35,0.5,0.8,38
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,,,,0.35,0.5,0.8,39
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,40
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,20,30,125,0.35,0.5,0.8,41
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,115,30,-30,0.35,0.5,0.8,42
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,43
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,,,,0.35,0.5,0.8,44
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,45
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,,,,0.35,0.5,0.8,46
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,-2,0.35,0.5,0.8,47
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,160,0.35,0.5,0.8,48
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,49
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,50
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,51
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,52
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,53
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,,,,0.35,0.5,0.8,54
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,55
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,,,,0.35,0.5,0.8,56
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,57
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,,,,0.35,0.5,0.8,58
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,,,,0.35,0.5,0.8,59
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,200,0.35,0.5,0.8,60
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,45,30,200,0.35,0.5,0.8,61
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,200,0.35,0.5,0.8,62
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,110,0.35,0.5,0.8,63
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,68,0.35,0.5,0.8,64
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,65
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,25,30,200,0.35,0.5,0.8,66
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,67
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,,,,0.35,0.5,0.8,68
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,-7,0.35,0.5,0.8,69
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,70
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,71
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,72
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,1,30,200,0.35,0.5,0.8,73
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,,,,0.35,0.5,0.8,74
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,140,30,55,0.35,0.5,0.8,75
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,76
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,77
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,78
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,68,0.35,0.5,0.8,79
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,50,0.35,0.5,0.8,80
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,81
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,82
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,200,0.35,0.5,0.8,83
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,,,,0.35,0.5,0.8,84
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,50,0.35,0.5,0.8,85
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,200,0.35,0.5,0.8,86
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,,,,0.35,0.5,0.8,87
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,200,0.35,0.5,0.8,88
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,55,30,200,0.35,0.5,0.8,89
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,200,0.35,0.5,0.8,90
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,91
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,,,,0.35,0.5,0.8,92
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,93
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,35,30,200,0.35,0.5,0.8,94
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,,,,0.35,0.5,0.8,95
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,,,,0.35,0.5,0.8,96
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,,,,0.35,0.5,0.8,97
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,98
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,99
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,100
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,-20,30,200,0.35,0.5,0.8,101
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,102
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,103
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,104
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,105
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,130,0.35,0.5,0.8,106
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,50,0.35,0.5,0.8,107
PARALLEL,0.6,0.5,0.5,1.1,0.95,0.95,1.5,1.5,1.5,1,150,30,50,0.35,0.5,0.8,108
